"gene","logFC","logCPM","F","PValue","FDR","pct_tumor_cells_descriptive","pct_normal_cells_descriptive","experimental_unit","is_cell_cycle_like"
"NAPG",0.0764579571862752,4.25449768075751,0.0827256436599716,0.778098361930947,0.85865312941325,0.280077505724855,0.146366427840328,"paired_patient_pseudobulk",FALSE
"DHX33",-0.0716858802502893,3.59764139166692,0.082443446423484,0.778471441414868,0.858988694993805,0.193059714638013,0.103377686796315,"paired_patient_pseudobulk",FALSE
"SLC9A8",-0.0834078395115169,2.53558086878256,0.0818337383974937,0.779015399076045,0.859512736485002,0.0931830192002818,0.0491299897645855,"paired_patient_pseudobulk",FALSE
"SCAF1",-0.0889423645998648,3.5493958467852,0.0817627788885096,0.779153755493357,0.859589211864625,0.180376959661793,0.102354145342886,"paired_patient_pseudobulk",FALSE
"ZNF77",-0.118396225780678,1.64308622794804,0.0811047741877824,0.779349759058195,0.85969004374328,0.045270389290118,0.0245649948822927,"paired_patient_pseudobulk",FALSE
"SDE2",-0.0757109643844512,3.410870748573,0.0814336056740347,0.779479604819577,0.85969004374328,0.183723797780518,0.0849539406345957,"paired_patient_pseudobulk",FALSE
"EIF3J",-0.0529491286956357,6.48912888954814,0.0816302604589531,0.779599324112284,0.85969004374328,0.694028536198697,0.372569089048106,"paired_patient_pseudobulk",FALSE
"AC062017.1",-0.117410033371943,1.28805255979714,0.0812139304767517,0.7796007495499,0.85969004374328,0.0410428042980447,0.022517911975435,"paired_patient_pseudobulk",FALSE
"CS",-0.0490661009707632,5.39090054167329,0.0815664656323802,0.779682631974303,0.85969004374328,0.490223709705831,0.224155578300921,"paired_patient_pseudobulk",FALSE
"CRAMP1",-0.0918661105784064,2.19447433463276,0.0812050939540313,0.779716921130299,0.85969004374328,0.0764488286066584,0.0388945752302968,"paired_patient_pseudobulk",FALSE
"EPB41L5",0.0758508000751085,4.13710667515226,0.0812314553354565,0.779728511963784,0.85969004374328,0.283600493218249,0.134083930399181,"paired_patient_pseudobulk",FALSE
"CBLB",-0.0846289019572175,3.02182309958351,0.0809620342729087,0.780039843661664,0.859957146337352,0.126475251012859,0.0685772773797339,"paired_patient_pseudobulk",FALSE
"OGFOD2",-0.0718306128812068,3.31958220325889,0.0810479666347426,0.780227676750564,0.860023995527185,0.174387880923023,0.0818833162743091,"paired_patient_pseudobulk",FALSE
"FAM188A",0.0699901344900313,3.20454334892303,0.0808965285169275,0.780268242130092,0.860023995527185,0.153954553461335,0.0736949846468782,"paired_patient_pseudobulk",FALSE
"EIF3F",0.0571230685684446,8.15939062203539,0.0810660707537528,0.780337455601818,0.860023995527185,0.869649462744407,0.516888433981576,"paired_patient_pseudobulk",FALSE
"ARCN1",0.0690510722531241,4.8971524678433,0.0810407508385848,0.780376793371134,0.860023995527185,0.398273736128237,0.196519959058342,"paired_patient_pseudobulk",FALSE
"ZBTB38",-0.0560007914937948,5.2538187636272,0.0809736254859214,0.780464393691684,0.860044406218929,0.414655627972521,0.236438075742068,"paired_patient_pseudobulk",FALSE
"ZNF598",0.0521795621662054,4.33732634917924,0.0807863480755617,0.780618866404955,0.860138497808805,0.32094416064823,0.14431934493347,"paired_patient_pseudobulk",FALSE
"DHX37",0.0673247593887913,2.91521755366752,0.0803048715629766,0.781101440994334,0.860520308258496,0.124009159767483,0.0573183213920164,"paired_patient_pseudobulk",FALSE
"TMC7",-0.092710680732421,2.79899277523819,0.0803595426003234,0.781103614749338,0.860520308258496,0.123480711643474,0.0583418628454452,"paired_patient_pseudobulk",FALSE
"FEZ2",-0.0491183447120293,4.91723717112567,0.0802987946367104,0.781343179852799,0.860708068409781,0.418883212964594,0.216990788126919,"paired_patient_pseudobulk",FALSE
"CENPBD1",0.113461213224911,1.189083955688,0.079562740687762,0.781420525751895,0.860717114536945,0.0378721155539898,0.0174002047082907,"paired_patient_pseudobulk",TRUE
"DDX52",0.059173293113928,4.91697220528586,0.0801715701664779,0.781518735384804,0.860749137963625,0.416769420468557,0.192425793244626,"paired_patient_pseudobulk",FALSE
"TPM3",-0.0472927063594853,7.75316267179797,0.0800703916739129,0.781652486678356,0.860820297138039,0.851153778404087,0.559877175025589,"paired_patient_pseudobulk",FALSE
"HNRNPH3",-0.04890167108932,6.1727137916299,0.0800162109296972,0.781728601969562,0.860827975811166,0.617051259468029,0.37871033776868,"paired_patient_pseudobulk",FALSE
"SLC38A1",-0.0804263537897499,5.84228035148304,0.0799461093135348,0.781824225899522,0.860845040335329,0.582878280782103,0.28863868986694,"paired_patient_pseudobulk",FALSE
"ZNF84",0.0995548306611877,2.81461614082355,0.0796202175510917,0.781882386836297,0.860845040335329,0.115377840408667,0.0573183213920164,"paired_patient_pseudobulk",FALSE
"RND1",0.10564191567593,4.14326696429972,0.0797521224324937,0.782096404174702,0.861004530194981,0.238153954553461,0.100307062436029,"paired_patient_pseudobulk",FALSE
"CDH24",0.144923405369781,1.53241659710902,0.0785419933855239,0.782624283883771,0.86143424285943,0.0560155011449709,0.0184237461617195,"paired_patient_pseudobulk",FALSE
"PAQR3",0.0846105385240747,2.25402819548978,0.078989144111685,0.782634664575292,0.86143424285943,0.0850801479654747,0.037871033776868,"paired_patient_pseudobulk",FALSE
"ZNF207",-0.0429621515224666,6.15444882152017,0.0792902873987129,0.782694309656697,0.86143424285943,0.651224238153955,0.349027635619243,"paired_patient_pseudobulk",FALSE
"GABPA",-0.0706251842139352,2.91746932043256,0.0790420328935239,0.782811315837236,0.861486863093219,0.127355997886207,0.0655066530194473,"paired_patient_pseudobulk",FALSE
"UXT",0.0644089432032413,7.93194445483083,0.0791019157496087,0.782940045522347,0.861552374646741,0.8615465915096,0.557830092118731,"paired_patient_pseudobulk",FALSE
"NOL11",-0.0719349976248025,4.25771752563371,0.0790338849441799,0.783025021888284,0.861569732435629,0.303153073806588,0.143295803480041,"paired_patient_pseudobulk",FALSE
"CTC-425F1.4",-0.158874951546495,1.50139497723519,0.0785567037687257,0.783202637873905,0.861689010386189,0.0445657917914391,0.0235414534288639,"paired_patient_pseudobulk",FALSE
"URB2",-0.100689311449963,2.15420900809032,0.0778901130265161,0.784031010185185,0.862524173968857,0.0768011273559979,0.0409416581371546,"paired_patient_pseudobulk",FALSE
"NUDT2",-0.0483971020251393,5.06447243082797,0.0777381450514233,0.784776381215205,0.863259200376573,0.400915976748283,0.224155578300921,"paired_patient_pseudobulk",FALSE
"C9orf172",0.0844103684711098,2.03559181970374,0.0770366936553806,0.784837822414653,0.863259200376573,0.0630614761317597,0.0327533265097236,"paired_patient_pseudobulk",FALSE
"IER3",-0.0869716828614958,9.29721414755136,0.0776013298860182,0.784950947604088,0.863307358451493,0.848159239034701,0.626407369498465,"paired_patient_pseudobulk",FALSE
"RNPEP",-0.057882132303499,5.83522038903016,0.0775141795602012,0.785072289035278,0.863364543634769,0.54711995772415,0.310133060388946,"paired_patient_pseudobulk",FALSE
"KIAA1324L",-0.191391158366637,1.1863852836115,0.0765626708605345,0.785243504232854,0.863476561358332,0.0317068874405496,0.0174002047082907,"paired_patient_pseudobulk",FALSE
"BCL11A",-0.0929784625139597,3.29409297273018,0.0772195811527731,0.785419942218091,0.863594301917798,0.164523515941518,0.0798362333674514,"paired_patient_pseudobulk",FALSE
"ZNF507",-0.0713436887879934,2.42053153506134,0.0766144530919692,0.785784752155111,0.863857839775775,0.0852562973401444,0.0440122824974411,"paired_patient_pseudobulk",FALSE
"RPS27L",0.0525003582348001,8.86186944461739,0.0769738399198854,0.785798396422543,0.863857839775775,0.928835652633433,0.681678607983623,"paired_patient_pseudobulk",FALSE
"EFNA4",0.0725044807934271,4.02285356535357,0.0767992956999737,0.786010949770874,0.86401521496092,0.228289589571957,0.117707267144319,"paired_patient_pseudobulk",FALSE
"WWC1",0.0672954647908318,3.23961867868402,0.0765877854340228,0.786123340905263,0.864062469698113,0.143561740355822,0.0747185261003071,"paired_patient_pseudobulk",FALSE
"PFN1",-0.0549284689250064,10.195258822243,0.0765791401064683,0.78633332685597,0.864216977344352,0.96212788444601,0.882292732855681,"paired_patient_pseudobulk",FALSE
"PCYT1A",-0.0545158255310751,3.9112351759485,0.0764139745227317,0.786466340038452,0.864241494634417,0.216135282719746,0.124872057318321,"paired_patient_pseudobulk",FALSE
"GABPB1",0.050473007051627,4.41372032626369,0.0762465760844711,0.78649446861108,0.864241494634417,0.341553637484587,0.158648925281474,"paired_patient_pseudobulk",FALSE
"C3orf62",-0.100735972628143,2.25553769239404,0.0759244929937196,0.786815038985115,0.864517450830879,0.079267218601374,0.0429887410440123,"paired_patient_pseudobulk",FALSE
"GRB2",-0.0513546242933951,5.17073705255651,0.0758096902775537,0.78738493639047,0.865018031244131,0.47806940285362,0.248720573183214,"paired_patient_pseudobulk",FALSE
"CNIH1",-0.0687750155896309,6.4323061104993,0.0757899825449477,0.787409586191947,0.865018031244131,0.665316188127532,0.376663254861822,"paired_patient_pseudobulk",FALSE
"LRRC27",-0.107940324647682,1.66531926328857,0.0752421908350079,0.78748216180692,0.865021432371286,0.0477364805354941,0.0255885363357216,"paired_patient_pseudobulk",FALSE
"CYB5RL",0.149111864551298,1.20062802645949,0.0749506744820573,0.787746631025454,0.865235602670217,0.0350537255592743,0.0174002047082907,"paired_patient_pseudobulk",FALSE
"CBWD2",0.0711510433345868,3.06775498251697,0.0752896308231491,0.787901549207436,0.865329418457355,0.150079267218601,0.0644831115660184,"paired_patient_pseudobulk",FALSE
"SLC25A30",0.176386594564173,0.951997151146576,0.074385136191687,0.788074912552044,0.865443473694359,0.0283600493218249,0.0122824974411464,"paired_patient_pseudobulk",FALSE
"SH3TC1",0.166401906203542,1.23481090070034,0.0749446923815951,0.788287047935453,0.865600083506473,0.0384005636779989,0.0174002047082907,"paired_patient_pseudobulk",FALSE
"VPS45",0.0809873775038089,2.70862607465759,0.0746735054379516,0.788508316608346,0.86576669386841,0.117667782279373,0.0573183213920164,"paired_patient_pseudobulk",FALSE
"CTNS",-0.122848797947986,1.73324852392491,0.0743729688892765,0.788729472820422,0.865841265958459,0.054077858023604,0.0286591606960082,"paired_patient_pseudobulk",FALSE
"CYP4V2",-0.101282378888066,2.54938766578991,0.074489231886733,0.788762447640623,0.865841265958459,0.10040514356174,0.0501535312180143,"paired_patient_pseudobulk",FALSE
"CERS6",-0.0830606385999021,5.73397286803774,0.0747494826924744,0.788838699140169,0.865841265958459,0.501144970935353,0.266120777891505,"paired_patient_pseudobulk",FALSE
"ARHGEF10",0.223248434252854,1.83717333030146,0.0742172582352073,0.788917161032725,0.865841265958459,0.0655275673771358,0.022517911975435,"paired_patient_pseudobulk",FALSE
"VPS11",0.0851081709775363,2.57006956439028,0.0743410137350445,0.788981583851895,0.865841265958459,0.101462039809759,0.0501535312180143,"paired_patient_pseudobulk",FALSE
"UBALD2",0.0431992518723521,5.66850424235237,0.0745928349499227,0.789047464677248,0.865841265958459,0.500968821560683,0.295803480040942,"paired_patient_pseudobulk",FALSE
"RPS9",-0.0432443678070022,11.6563819616941,0.0745822188258639,0.789063052495155,0.865841265958459,0.995420116258587,0.90992835209826,"paired_patient_pseudobulk",FALSE
"KLHL24",-0.0600891435757982,3.83947259497813,0.074219513240062,0.789307669546826,0.866033355588083,0.204861722740884,0.121801432958035,"paired_patient_pseudobulk",FALSE
"PRKCSH",-0.0552739626644132,6.34582909583968,0.0743166621066828,0.789432365062436,0.86606863748956,0.648934296283248,0.401228249744115,"paired_patient_pseudobulk",FALSE
"PELO",0.070678401962277,4.10616258027187,0.0740980350646054,0.789537885597515,0.86606863748956,0.248546767658975,0.122824974411464,"paired_patient_pseudobulk",FALSE
"TRIM11",-0.0598788661966138,4.06513304106534,0.0741437889629962,0.789609177602181,0.86606863748956,0.277435265104809,0.134083930399181,"paired_patient_pseudobulk",FALSE
"LSG1",-0.0555773394450423,3.67543226285555,0.0741020429854236,0.789618080654136,0.86606863748956,0.190065175268628,0.106448311156602,"paired_patient_pseudobulk",FALSE
"IFI27L2",0.0778140093761953,5.59236520607403,0.0741292543367829,0.789692248956306,0.866073687412439,0.442311079795667,0.256908904810645,"paired_patient_pseudobulk",FALSE
"OSBPL5",-0.100884384047694,2.73094850772344,0.0737233258654788,0.789992374096468,0.866326526689072,0.101990487933768,0.0522006141248721,"paired_patient_pseudobulk",FALSE
"MRPS21",-0.169811242633613,6.47842330102144,0.0738031936619751,0.790140241638529,0.866382738793554,0.491280605953849,0.320368474923234,"paired_patient_pseudobulk",FALSE
"WDR92",-0.108152490194301,2.31678257850552,0.0735231886040681,0.790182811164723,0.866382738793554,0.0834948035934472,0.0399181166837257,"paired_patient_pseudobulk",FALSE
"PYGO2",0.0801361014701932,2.49166262225172,0.0735216528157755,0.790275125702928,0.86640765366339,0.0945922141976396,0.0429887410440123,"paired_patient_pseudobulk",FALSE
"FGFBP1",-0.173071740931622,5.85018536206543,0.0732752097899173,0.790810749980776,0.866918538105192,0.340496741236569,0.181166837256909,"paired_patient_pseudobulk",FALSE
"LIN54",0.109472281860628,1.78087546259569,0.0726607604872066,0.791161460353872,0.867186229145185,0.0620045798837414,0.0286591606960082,"paired_patient_pseudobulk",FALSE
"RP11-49I11.1",0.113342108597639,2.56726665118704,0.0727860031579099,0.791194247137362,0.867186229145185,0.0838471023427867,0.0409416581371546,"paired_patient_pseudobulk",FALSE
"GADD45B",-0.11378563675552,6.96335583235374,0.0727757859189857,0.791567261428197,0.867443901467646,0.568257882684516,0.415557830092119,"paired_patient_pseudobulk",FALSE
"HKR1",0.0981467044693634,2.03046497787625,0.0723131951775304,0.791592318131824,0.867443901467646,0.0648229698784569,0.0317297850562948,"paired_patient_pseudobulk",FALSE
"IFT74",0.0701391442893924,3.57448894150386,0.0726587169505353,0.791638362126538,0.867443901467646,0.183195349656509,0.0982599795291709,"paired_patient_pseudobulk",FALSE
"CCP110",0.0818585162277448,2.4664309775786,0.0723291692241983,0.791737650623425,0.867476348698552,0.10093359168575,0.0481064483111566,"paired_patient_pseudobulk",FALSE
"NSUN3",0.0817513590796723,2.36341112615696,0.0724751655387165,0.79187795607237,0.867553726953626,0.0896600317068874,0.0440122824974411,"paired_patient_pseudobulk",FALSE
"KHDRBS1",-0.0391826821421819,6.96594507527035,0.0722316626201688,0.792328810565003,0.867971288300422,0.752157829839704,0.406345957011259,"paired_patient_pseudobulk",FALSE
"OLFM4",-0.641426823262383,8.55362860483081,0.0732162213427343,0.792643668918024,0.868239809786152,0.424519992954025,0.184237461617196,"paired_patient_pseudobulk",FALSE
"MCMBP",0.0713794013210154,4.64449362495381,0.0717536399404558,0.792985436904367,0.868537757496206,0.336973753743174,0.162743091095189,"paired_patient_pseudobulk",TRUE
"PARP4",0.0719695711144546,4.57048786298672,0.0716100883839375,0.793169966169751,0.868663448171481,0.319182666901533,0.172978505629478,"paired_patient_pseudobulk",FALSE
"MIB2",-0.115790744036112,5.32896264180431,0.0715499092269371,0.793292380431742,0.868721095643872,0.371851329927779,0.227226202661208,"paired_patient_pseudobulk",FALSE
"ITPR3",-0.0562255143384197,4.9119644278229,0.0713873110997725,0.793522150641612,0.86889628632261,0.355821736832834,0.188331627430911,"paired_patient_pseudobulk",FALSE
"KIF14",0.104932419339572,1.61344224735846,0.070797459061112,0.793624508694567,0.868931943826169,0.0546063061476132,0.0214943705220061,"paired_patient_pseudobulk",TRUE
"RBM24",-0.137481984768521,1.10463822386903,0.0710072528925486,0.793750825159364,0.86896220556502,0.0345252774352651,0.0194472876151484,"paired_patient_pseudobulk",FALSE
"AFAP1L2",0.248088754021423,0.880101791338424,0.0701783625971591,0.793808246832661,0.86896220556502,0.0292407961951735,0.00818833162743091,"paired_patient_pseudobulk",FALSE
"LANCL1",0.0694144077929359,2.81799319807774,0.0709607793184616,0.793861536232654,0.86896220556502,0.127179848511538,0.0562947799385875,"paired_patient_pseudobulk",FALSE
"SNX7",0.0621657605489601,5.07397091985253,0.0710222239168234,0.794024521923305,0.86897678113811,0.405319711115026,0.219037871033777,"paired_patient_pseudobulk",FALSE
"TEC",-0.143920246324026,0.752888649973833,0.070290911146354,0.794042289477391,0.86897678113811,0.0258939580764488,0.0143295803480041,"paired_patient_pseudobulk",FALSE
"TM9SF1",-0.0935437063455646,1.76709057255387,0.070638907348969,0.794085727399409,0.86897678113811,0.0560155011449709,0.0245649948822927,"paired_patient_pseudobulk",FALSE
"INPP4A",0.0983072425721907,1.85402775662605,0.0705916179105413,0.794154041428869,0.86897678113811,0.0658798661264753,0.0276356192425793,"paired_patient_pseudobulk",FALSE
"BCDIN3D",0.0975162635945856,1.71886926016563,0.0702677027017445,0.794377315897364,0.86910786866505,0.0491456755328519,0.0266120777891505,"paired_patient_pseudobulk",FALSE
"GMFB",-0.0514080277626393,4.74318435072695,0.0707372129576299,0.794413457462512,0.86910786866505,0.350008807468733,0.195496417604913,"paired_patient_pseudobulk",FALSE
"LRFN4",0.0746774903652146,3.6639369642423,0.0704899071552589,0.794575787551574,0.869209081365179,0.202747930244848,0.0972364380757421,"paired_patient_pseudobulk",FALSE
"SLC35E2B",0.0754500215397337,3.81914813938746,0.0703602044337175,0.794738448983039,0.869310638713656,0.224062004579884,0.114636642784033,"paired_patient_pseudobulk",FALSE
