section,x,y,epithelial_target_score,nearest_fibroblast_ECM_score
"P1CRC",190.287944634986,-227.195139734798,-0.00509460678430701,0.323009096836349
"P1CRC",201.226336168661,-296.836667413078,0.0605271397209011,0.187301108338541
"P1CRC",48.2657939497448,-254.242043404884,-0.158450897035525,-0.366242092632446
"P1CRC",85.7843721831415,-276.041795880313,-0.158450897035525,0.262226471995994
"P1CRC",130.614614050389,-174.859135167221,-0.0603054551824937,0.268975977312065
"P1CRC",54.9426073183715,-252.084440388085,-0.0456750984216237,-0.336871731369681
"P1CRC",144.129511364502,-259.073078983695,0.0572705904462155,0.107408387698436
"P1CRC",64.5342624600981,-175.236817209702,-0.158450897035525,-0.271682747890206
"P1CRC",186.476938413931,-239.243313530239,0.0320303244323406,0.0542645622750341
"P1CRC",191.078436842289,-248.163337748717,0.159806887517333,-0.0197920048259651
"P1CRC",124.469124635795,-278.618729145311,-0.158450897035525,0.0807851350783227
"P1CRC",78.9488872892943,-295.212323289826,0.379532609849325,0.110339108609619
"P1CRC",73.3282277837638,-157.563001567161,-0.158450897035525,-0.282850848593865
"P1CRC",158.256567101385,-304.08349368118,0.0198674040095482,-0.0672365542791425
"P1CRC",9.22611117091935,-263.498134254401,-0.158450897035525,-0.0813598275114771
"P1CRC",115.680772449912,-242.781783957583,0.478285743879403,0.0680650293223888
"P1CRC",169.901480122405,-298.026440668479,0.06835238514177,0.322112453668863
"P1CRC",76.3283381569015,-258.939856452786,-0.158450897035525,0.147264609396109
"P1CRC",14.7114587652305,-256.891084927639,0.391887885757922,0.117969148029215
"P1CRC",183.566961820647,-260.423818164144,0.467744479496938,0.159168800629329
"P1CRC",69.9064530538528,-233.72850923427,-0.158450897035525,-0.249676351885696
"P1CRC",165.064711142025,-261.485849376778,-0.0739791672217793,0.235440580635369
"P1CRC",107.306603377395,-294.734889336094,-0.0752023403786659,-0.0777809530336206
"P1CRC",96.6207537794931,-303.759741309268,0.101332457577651,-0.188272769639245
"P1CRC",50.5924507646593,-242.673962679068,-0.111433231086383,-0.347148599464137
"P1CRC",75.0008214745881,-242.652753155094,0.0156821595707993,-0.189136175933189
"P1CRC",119.129959820152,-243.06022479635,0.0363341465063549,-0.000685878718079094
"P1CRC",193.025291298542,-224.507801504867,0.0216739024587911,0.147155898740817
"P1CRC",44.3428949726961,-278.371115805259,-0.158450897035525,-0.20900181883641
"P1CRC",179.571857368161,-292.197659765661,-0.0778083443976717,0.126779671162309
"P1CRC",92.5417828549772,-265.254376439594,0.050319946858416,-0.132228004385694
