iteration,wald_z,HR_per_SD,mean_matching_distance,maximum_matching_distance,n_genes,unique_genes,genes,warning
8440,-2.07406782618104,0.800280824189244,0.24772455232529,0.696695458475638,21,21,"ZNF655;IGLV3-10;RNASE4;SOD2;TMEM144;IGLL3P;NEBL;CCN2;NME7;GAS6;MALT1;IGF2BP2;ELMOD2;PSMF1;GEM;PARM1;FMR1;HOPX;TRIM10;WDFY2;TYMS",""
8441,-2.73907179528968,0.782710638283961,0.321220837513049,1.27142629806592,21,21,"SLC6A8;CFD;CDC20;DEGS1;MAP9;UBE2S;TMT1A;RNA45SN5;MXRA7;ZFTA;SLC29A1;CHMP4C;DYNC1H1;C1GALT1C1;EDN1;MXRA5;MANSC1;MMP9;NDUFAF7;TRAPPC13;VWA5A",""
8442,-1.89394986904017,0.813113317110846,0.288970715204657,1.14830137279883,21,21,"HSD11B2;PADI2;NREP;VWF;HOXD11;SET;CTSK;MSN;GUSBP11;FA2H;CRYM;GMNN;NCAPH;PGD;COL5A2;CTHRC1;PUS7;LOC105379173;IL2RA;DPY19L4;WDR4",""
8443,-2.18865727466583,0.808308127402787,0.313345666968233,1.25789481175192,21,21,"AGT;AMIGO2;MRPS21;STAG2;TMEFF2;ADD3;CXCL3;RASSF3;PALLD;BOP1;CALR;TATDN1;CSTF3;SLC25A39;PIK3AP1;LGR5;FNIP2;ZDHHC2;MAP4K2;RBPMS2;EPHB2",""
8444,1.0046664428817,1.16639748961992,0.282978520343375,1.18088650294691,21,21,"CXCL8;RGS5;UBE2S;EPHX1;SST;COL5A1;LAPTM5;ID1;TMT1A;TBL1X;ITGA11;PUDP;CLEC11A;RYBP;HOXB3;GPX3;ARFGAP3;SULF1;PAX8;MTERF1;SLC18B1",""
8445,-2.23145905275473,0.81466564062473,0.2836994209605,0.791283119640889,21,21,"PLCB4;WWTR1;IRF8;FKBP11;TRDC;TMEM176B;TM4SF1;TMED2;COXFA4L3;MACROD1;GPHN;UBE2Q2;FXN;UBE2K;PTGER4;MMP1;ENTPD6;SLC3A1;PXK;NUTM2B-AS1;LSP1P5",""
8446,-1.03427337233024,0.887782211055076,0.284766588778342,1.26919401011968,21,21,"TCEA3;NOX1;CTSL;KITLG;PDZK1;MMP2;AXIN2;LDHB;CDH11;TBC1D4;PARP6;ARGLU1;NBEAL1;ATP6V1B2;PBK;SRGN;PGD;AEBP1;SPECC1;TUBBP5;TBL1X",""
8447,-0.930676942078505,0.901086745753833,0.299257696347913,1.01199455608706,21,21,"PCMTD1;ELAPOR1;NEU1;KANK2;DAPL1;SET;EIF2S3;C12ORF57;HLA-DPB1;IL22RA1;SELENOI;TCF12;TMEM131L;TCEAL4;SPAG1;COL15A1;DUSP6;PBK;IBA57;SLC11A1;IL17RB",""
8448,-2.65808565057261,0.768996991672386,0.260111253904224,1.16048613418565,21,21,"AQP3;PLCB1;CTSC;CYP2J2;SLCO5A1;TOX3;KCTD12;SELENBP1;COL5A1;PYROXD1;AURKB;IRF9;DCLRE1C;GNA11;PDGFC;XDH;PON2;AK4;COX4I1;IGF2BP1;FOXA3",""
8449,-1.74582178740736,0.776832400733777,0.301880068341061,0.899529810889698,21,21,"TIMP3;PM20D2;PPARG;FAM107B;SERP2;TPM2;MT1X;S100A14;DUSP1;RFTN1;AURKB;MZT1;METRN;ACVR1B;PCOLCE;C3;PLSCR1;CCL2;NPHP4;MIPEPP3;ACP5",""
8450,-1.69785778305232,0.839827086365523,0.285296826382742,1.04025691540508,21,21,"APOC1;RHOBTB3;PDGFRA;OTULINL;SLC13A2;CDK1;MT1X;GDF15;IGHM;FUT8;PRPS1;ITGA2;LRRC75A;PIGT;EDN1;COL15A1;PURA;KCTD12;SEC31B;SMPDL3B;FBP1",""
8451,-1.41729295354095,0.795834064923442,0.315884777156209,1.23244770981705,21,21,"TESC;SORBS1;DAB2;TWF1;NFIA;PLS3;LOXL2;IGFBP5;PARM1;GDPD5;PTPRM;PRC1;PALD1;FLNB;SELENOM;SRGN;NEK7;COL11A1;S1PR1;LOC401261;FMOD",""
8452,-1.01143098697433,0.904426850650581,0.264749546360366,1.0660243300061,21,21,"CNN1;GSTM3;C12ORF75;MLH1;INSL5;ALYREF;NOX1;ACTA2;PSAT1;IAH1;ZNF697;ZNF703;ZDHHC23;PNP;RETREG1;EFEMP1;GLG1;GPX3;NFX1;CLK4;FOXA2",""
8453,-3.49766697874829,0.709414119742564,0.294475136010404,1.15465697325696,21,21,"APOLD1;SRPX2;ALCAM;C2;MAP9;FXYD3;GPNMB;TDP2;CXCR4;GDPD5;TXNDC16;IMPA2;FXN;NCOA6;ACSL1;HSD11B2;SUPT4H1;AZGP1;CCHCR1;DPY19L4;HLA-DMB",""
8454,0.164346910191714,1.01624719716873,0.266291574225127,0.831240116230975,21,21,"PDCD6P1;TCEA3;EIF1AX;PKDCC;PDZK1;COL15A1;AREG;RNA45SN5;LCN2;ARRDC3;TLR2;SMC4;NECTIN2;LITAF;CAV1;KLK10;SH3BGRL2;SLC3A1;CELF3;ZDHHC20;CLDN15",""
8455,-1.143864604072,0.89304689681774,0.272260228144406,1.10716399598793,21,21,"SULF1;CFD;PPARG;GADD45B;PCDH19;TMEM97;ADM;PPP1CB;TXNIP;TP53INP2;BARD1;ITGA2;OPLAH;ELF1;PTGDS;AREG;SMAP1;SERPINB5;ZNF30;GATA2-AS1;HKDC1",""
8456,-1.70512765901877,0.838188465576706,0.30927768803421,1.0660243300061,21,21,"EMB;SERPING1;OAS1;GRTP1;JCAD;RTL8C;CEACAM1;CTSS;PSAT1;ZWILCH;ITPRID2;KLF6;C1ORF210;DNAJC2;TPBG;ALOX5;SPINT1;CDH11;PPCDC;CHD1L;TRPM4",""
8457,-1.17011391695803,0.868511407798044,0.26744272764271,0.759572008443954,21,21,"TMEM106B;IFI6;HNRNPDL;FITM2;SLC13A2;ELOVL5;LPP;FAM13A;COXFA4L3;BCL6;ADAM19;ALDOA;LAIR1;WASHC3;LEF1;BAMBI;LOC105376805;ASPN;SUGP2;CLCN5;TNFSF10",""
8458,-0.859220647409063,0.918557712055498,0.318961895287026,1.24419901540799,21,21,"FGGY;RETREG1;MGLL;FAM107B;GPAT3;ADM;MLPH;ADD3;TMEM45B;EFEMP2;GLCCI1;NAP1L1;CRABP2;P4HA2;MS4A6A;SLPI;DUSP6;DNAJC12;CCNJL;GIMAP1;SYTL2",""
8459,-1.59925286010506,0.808107873327404,0.290958317709401,1.05991937973286,21,21,"MYL9;QPRT;LRATD2;AKR1B1;CLIP4;ISG15;HBB;NFKBIA;GMDS;PALM2AKAP2;CDV3;RAP2A;NBEAL1;IRF2BPL;GEM;CA2;NAPRT;DACH1;DDX51;EEF1D;FMOD",""
8460,-1.24471566336656,0.884473502510154,0.282064452086214,1.09767845963409,21,21,"SLC2A3;MUC1;GOLM1;RIDA;CCDC88A;SCNN1A;MAOA;ANXA5;TMC5;ZWILCH;CEP57;NREP;NUBPL;PSMD10;EFNA2;PDCD6P1;ZBTB33;DNAJC12;HHAT;FZD8;HKDC1",""
8461,-1.39125998743629,0.865398159001243,0.248825452696227,1.19706632742224,21,21,"SULF1;AK4;CEBPA;TP53RK;INSL5;C11ORF96;DDC;CLDN3;CDC42;SPPL2A;BARD1;TMEM263;ZNF451;NOL11;NQO1;APCDD1;NAA38;NR1I2;SLC60A2;EEF1D;PRSS2",""
8462,-2.37164489639464,0.788518638103072,0.278804529344325,1.16335800529137,21,21,"TCIM;SPAG1;KDELR3;CRTAP;SETBP1;PRR11;SRGN;PAPSS2;AUTS2;LSP1P5;LMLN;SNHG17;UPP1;SPRY2;GBP1;DCN;RBBP4;MATN2;ESD;HYMAI;NIPAL2",""
8463,-2.14762280906198,0.830734690038637,0.269713891117275,1.24413330870604,21,21,"GPX3;TNFRSF11A;PKP2;DKFZP586I1420;SOCS2;MGAT5;CXCL1;ETS2;POSTN;F2RL1;RAB11A;PGM1;LRRC75A;RUVBL1;PLAAT3;LYPD8;CHMP2B;GZMB;CACNA2D4;ZNF585B;CDCA7L",""
8464,-1.54720187559469,0.846406766777105,0.272553111014263,0.866587271106399,21,21,"MEP1A;GOLGA8A;ASPH;FA2H;RUNDC3B;IGLL3P;RNF43;NUTF2;CLDN3;KRCC1;MAP3K12;PRKCI;ACYP2;INTS13;GPSM2;SYT13;RAD21;ZNF655;GDPD2;CLCN5;LSP1P5",""
8465,-0.943832156946639,0.897886391941578,0.302446008573403,1.26100477328406,21,21,"APOLD1;EFEMP1;IL2RG;SOD2;CHGB;MT1F;SLC6A8;PRXL2A;APCDD1;KIF21A;CDHR2;BKGD;STARD13;MRPL12;CDK6;MLPH;NEK7;GCNT3;PLIN4;CHD9;LTBP1",""
8466,-0.750698671941325,0.923343244321384,0.273479554149448,1.20875999939316,21,21,"ALDH1A1;XDH;ISG15;GSDMB;LMF1;GMDS;IGLV@;PALLD;A2M;E2F5;CEP44;SLC35A1;ACYP2;RNF114;TNS4;NT5E;PSMC6;GCNT3;GGACT;LLPH;ZFP36L2",""
8467,-0.212343546101331,0.970906847405275,0.292357618514632,0.969818473921434,21,21,"IGLJ3;MRC1;PKP2;LMO4;SPART;MALL;RTL8C;SET;C3;CTNNA1;NNT;KTN1;KNTC1;ARMCX6;AKR1C1;COL11A1;DNAJC2;TIMP3;OTUD7B;EEF1D;GJB3",""
8468,-1.01464398123599,0.873734547161754,0.264236224493686,0.98211004898093,21,21,"PLCB1;ID4;DKK3;EMP1;PYY;MYLK;RNF43;SH3BGRL;MT1G;GPC4;CREBRF;LAMP1;THAP10;NUDT19;THY1;IGKV4-1;FBXO21;CXCL8;LONRF3;SLAIN2;IGFBP3",""
8469,-0.143288854062685,0.985208687746972,0.256431822202466,0.8926125280206,21,21,"SMOC2;RBP1;FAM13A;SMIM3;SCNN1B;SET;SLPI;HSP90AB1;AOC1;FUT8;METRN;CD47;ZNF267;CREB3L2;LEF1;TNS1;CDK8;GALC;RAB35;FBXL4;PROCR",""
8470,0.0667398516635255,1.00690839583585,0.246452533882291,0.647696054069151,21,21,"IL1RN;FCER1G;APIP;RBPMS;SYNGR3;SEMA3C;PDZK1IP1;C19ORF33;FOXQ1;ENPP4;PRP4K;ANXA6;CEP44;TTLL12;N4BP2L2;RUBCNL;TCEAL4;GPNMB;SPATA33;MINDY2;SLC35A3",""
8471,-0.996233502738262,0.905990880596044,0.287040633872555,1.09767845963409,21,21,"TESC;IL1RN;ATP2C2;CDK6;ST8SIA6-AS1;SNHG29;PLAAT3;NCOA7;TMC5;HBEGF;GTF2H3;UBE2Q2;DENND2A;TCF3;CREB3L1;FBN1;IPO5;TMEM200A;CCNJL;CDC40;AKR1B1",""
8472,-2.8851291116535,0.762602825679801,0.313371837454924,1.26323169285192,21,21,"IGK;ARSL;CTSL;IAH1;CHST4;PMEPA1;PIP5K1B;RNASE1;SEMA3C;IL22RA1;JMY;CD47;AP1AR;GRPEL1;PTCH1;IFIT3;SMAP1;GNE;UBE2D2;GKAP1;CDK6",""
8473,-1.99790815637632,0.8033254062708,0.304029838407861,1.03896764541156,21,21,"IQGAP2;GOLGA8A;H2BC5;MIR23AHG;IGH;GSN;EPHB3;SERPINE2;PAPSS2;RHOF;ATP2C1;RAD21;LMO2;SERINC1;LEF1;CXCL9;H2AX;CHN2;SUPT7L;TTC28;FOXA3",""
8474,0.650330604426673,1.08005566525998,0.2716932092948,0.852855306352828,21,21,"RHOBTB3;TIMP3;MT1H;CRTAP;ADAMTS5;ID3;SERPINF1;KRT19;CXCL14;PTK6;DPH6;NOTCH2NLA;METRN;MRPS12;TYROBP;TMEM200A;GTF2IRD1;DNAJC12;ATAT1;SLC11A1;LACTB2",""
8475,-1.35372458068769,0.87079173375737,0.280744998067262,0.936603564600947,21,21,"APOC1;IGLV3-10;TRIB3;GALNT12;ACER2;SLC40A1;CRYZ;MUC13;RPL22L1;ZWILCH;VPS35L;BNIP3L;C8ORF76;NXT1;PCOLCE;PSAT1;TPP1;POF1B;KRT81;EFS;THAP9-AS1",""
8476,-1.95219866284216,0.833343449777303,0.280584106384397,1.00783932924561,21,21,"AKAP12;INHBA;PRSS8;VWA5A;LEPR;TPX2;GPA33;TMEM97;PLA2G2A;KRCC1;PLEKHA6;RCAN1;PGM2;ROMO1;CCL2;NOX1;STXBP3;NPNT;DOK2;ATP6V0E1;SRD5A3",""
8477,-0.986479622689443,0.907009942754214,0.306796122084496,0.98211004898093,21,21,"ADAMTS2;CA9;EIF1AX;DEPTOR;SPART;SERPINB6;CCN2;GPRC5A;MT1G;RPP25;H2BC7;ENTPD6;CAMSAP2;PIEZO1;PTCH1;PPP1R14D;SMAP1;SLC26A2;HYKK;ATP6V0E1;EFNB2",""
8478,-0.873610753542318,0.914651426593236,0.253820341561736,1.12795658746593,21,21,"RAB27B;CFD;PSMG1;CCDC14;NAB1;RNF43;SLC2A1;SELENOP;RNASE1;CHML;PPP2R2A;PGM1;NUBPL;CDK13;ZNF655;PDCD6P1;SEMA4B;QPRT;DSTYK;WDFY2;GSTO2",""
8479,-1.90868539995719,0.837610827087549,0.258920241845459,0.768937706332304,21,21,"MUC1;HLTF;SLCO4A1;F12;RASGRP1;MYLK;MT1F;CLRN3;FAM3D;TMEM139;CRABP2;PRSS8;SLC27A5;CYB5A;CD14;HBB;RND3;ZDHHC2;ATG4C;ZNF551;GALNT7",""
8480,-3.55169454037248,0.711864579082976,0.318119336851488,1.11243198415019,21,21,"CXCL3;TRIM31;NEU1;F2RL1;EPHA3;DKK3;IL2RG;C1QBP;SLC40A1;SOD2;CRYM;MLXIP;CCR5;YPEL5;CDH1;CRIP1;PUS7;SLC26A2;UBXN2B;PLAAT2;BLVRA",""
8481,-0.878038570078267,0.904799885373265,0.284759881116522,1.13900341794307,21,21,"PCMTD1;HOPX;STT3A;CDH3;BNC2;AUTS2;AOC1;NCOA7;COL15A1;LAMC2;MEX3D;LOC105376805;WASHC1;NEK7;CD14;PHLDA1;INPP1;CDH11;NEURL3;DIS3;FAR2",""
8482,-1.45361147304039,0.840279666446531,0.274777019948503,1.14350929558075,21,21,"CXCL10;ASPN;ACSL5;ZKSCAN1;TLR3;FUT4;HOXB9;BEX3;IFI30;GPC4;USP9X;SULT1A1;H2BC6;PLIN3;RARRES2;IGKV1D-13;STXBP3;EPDR1;CFAP69;EFS;SPON2",""
8483,-1.51196331473902,0.88122274537123,0.213498260425117,0.940176537907891,21,21,"ALOX5;PPP1R14C;C19ORF33;TP53RK;VLDLR;SERPINB6;AGR2;CDH17;MT2A;CEP55;ITPRID2;CRYBG1;SDC3;DNAJC2;MMP9;ELAPOR1;PGD;EPDR1;RBP5;FBXL2;KIZ",""
8484,-2.88697736578513,0.753660960432812,0.283394603786607,1.20875999939316,21,21,"XDH;GSPT2;ERO1A;GINS2;RHOJ;RNF43;GPNMB;MAOA;A2M;EZH2;MIR550A3HG;EEA1;PRSS16;WDFY1;PMAIP1;MUC5B;FAM91A1;C3;GLB1L;ZC3HAV1;FMOD",""
8485,-0.302547155906967,0.959455381174513,0.278379806723838,1.01734165335083,21,21,"MMP9;VSIG2;PRNP;RBPMS;FOXC1;H2BC12;CBX5;ETHE1;ITM2C;TBRG1;LINC03040;CD47;ADAMTS9;ZMIZ1;TMEM106B;ANTXR1;DTD1;APOE;RRP36;BHLHE22;SYTL2",""
8486,-2.60557564607184,0.73335167416855,0.293463961747012,0.936118970556964,21,21,"PTGIS;MAFB;PPARG;CNN3;HS3ST3B1;RASSF3;ATF3;TSPAN1;TMEM176A;AP1S2;BARD1;CPNE1;CLEC11A;STK39;TCEA3;TIMP3;GSE1;GOLGA8A;ALG9;NUTM2B-AS1;TMEM139",""
8487,-2.25265048176009,0.769755862943895,0.278655408212056,1.2006155730361,21,21,"INHBA;SAMD12;ABCC3;CYP2S1;FOXC1;RAB31;GEM;PAPSS2;MLPH;KIF21A;TULP4;BKGD;FAM210A;ZNF160;RPS24;GOLGA8A;TMEM230;EFEMP1;COX4I1;CHD1L;BCL6",""
8488,-1.4171650878188,0.865828783671276,0.267456112109819,0.999574632211718,21,21,"PCMTD1;CFD;HILPDA;ZKSCAN1;RRAGD;PRR11;CFB;ASS1;CES2;RNF19B;KLHL23;GLRX;UNK;GDE1;C1QC;TRIM29;ADK;MX1;ZBTB42;ZMYM6;LRIG1",""
8489,-1.65947954975447,0.848629857854679,0.268400243362961,1.09767845963409,21,21,"PIGR;SLC2A10;ASNS;ZNF503;CPLX1;GGH;MT1F;SET;TMC5;ACTR2;C3ORF52;KLF6;GTF2H3;PPP3CA;HNRNPA2B1;CXCL10;RNASEH2A;RARRES1;TFG;AFF4;CD93",""
8490,-2.09657505234455,0.811478281524584,0.258962753255314,0.760169071002818,21,21,"HUNK;RNF186;MGLL;SYTL2;IKZF1;SERPINB6;GDF15;GPA33;SERPINA1;DLC1;TRMT6;GLRX;RIF1;BLVRB;ENC1;MMP7;PHF14;ARSL;ZNF8;SCAI;TBL1X",""
8491,-0.6113308452625,0.944523759972961,0.289597134392058,1.25368425484399,21,21,"MATN2;NEAT1;PSMB9;ZFP36L2;SLC9A7;SH3BGRL;HOXA10;UBE2C;PCLAF;GCHFR;EPRS1;NRARP;SIGLEC10;FNTA;EFNB2;PRAP1;SLC9D1;POF1B;HHAT;ZNF329;HNRNPD",""
8492,-1.5798536869356,0.850480584067309,0.261098259775791,0.934248901247976,21,21,"DUOXA2;DCN;TUBB2A;TNFSF13;RUNDC3B;RPL22L1;HBA2;LDHB;PLAC8;ACTR2;COBLL1;IFRD1;GMFG;MRPS23;STAT1;RNF186;GMNN;SERPINB5;POU5F1P3;CALCRL;SELENOM",""
8493,-1.89963268581633,0.82126393934437,0.28862957552554,0.873735234922339,21,21,"RHOBTB3;TCIM;ITGA6;GMFB;ENPEP;TAP1;MALL;SLC6A6;PPP1CB;SRD5A1;CDC42EP1;MRC2;TRAPPC6B;DNAJC2;MMP9;GPSM2;SMIM19;AZGP1;IL11RA;DIS3;ANKRD10",""
8494,0.813914323507912,1.09240206248217,0.248215108013956,0.751437815714203,21,21,"GBP3;VCAN;KDELR3;CLK1;TNNC1;CTSS;AOC1;PYGB;AKR1C3;TAP2;PPP1R12A;NOTCH2NLA;SNHG30;JUNB;C1QB;PSAT1;ABHD14B;ALDH1A1;MAP4K2;LOC401261;LAMC2",""
8495,-0.630879934571587,0.937469109364481,0.26160570212148,0.77663615074075,21,21,"APOLD1;LRP4;ITGA2;FKBP11;MSR1;CES2;SCNN1A;HSP90AB1;SNHG5;FOXM1;PARP6;STIP1;ATP7A;ZBTB33;BMP4;FBN1;FZD5;ACTG2;SETD4;ADSS1;TRPM4",""
8496,-0.706750401142758,0.914490443225242,0.282581639573476,1.08803513412221,21,21,"HPGD;BST2;EDIL3;RBPMS;ABCG2;FSTL1;SPAG1;A2M;GPRC5A;PDCD4;JMY;DSG2;ACYP2;TMEM87A;MT1F;CCL2;PUS7;RUBCNL;COX4I1;TACR2;LSP1P5",""
8497,-1.99780041703429,0.82318165763934,0.25606114845481,1.01199455608706,21,21,"CD163;ZG16B;AURKA;VWF;SLC1A7;TMEM97;TRIM29;NCOA7;HLA-DPB1;ETV4;ZNF697;TXNDC9;BAG5;MRPS23;GEM;PARM1;ARID5B;COL5A2;TAF1B;CCDC50;FAM107B",""
8498,-3.69834877937424,0.634484201537794,0.289447745935061,0.998646174111278,21,21,"IGLV@;GALNT6;PRR15;SLC25A46;ENPEP;SGK1;ANTXR1;SPARC;LGALS1;FITM2;CLMN;CDC25B;TMEM68;EXOC1;CD14;CHI3L1;AP5M1;NEAT1;LIMD1;EEF1D;PIK3AP1",""
8499,-2.55193118853843,0.778641561427764,0.311447654493879,1.18438086536598,21,21,"ADIRF;CRACR2A;TMT1A;SMIM3;GNA14;SLC40A1;CCN2;AUTS2;PDZK1IP1;IRF1;PLEKHG4;KTN1;BAG5;BRD2;PCMTD1;IFIT3;PAIP1;CXCL9;LIMD1;CENPBD1P;EPHX1",""
8500,-3.31736169179114,0.727144984782638,0.282031973409533,1.02866424480538,21,21,"SRSF6;TNFRSF11A;PRNP;NIPAL2;IL7;TSPAN6;ANP32E;FAM13A;IGLL3P;WFS1;AIMP1;SHROOM3;SNX25;MAPRE1;BGN;TMC5;CDK8;AEBP1;SIX2;MYO10;TPR",""
8501,-0.370701907019911,0.963114028340702,0.305449442597257,1.11243198415019,21,21,"RNF186;AZGP1;GUSBP11;NAT1;HAS2;ALYREF;H2AC6;S100A14;SLC40A1;CTNNA1;MBOAT1;ANTXR2;PPIL4;LANCL1;GINS1;RAB27B;ELF1;APOLD1;UBE2J2;PIP4P2;KHDRBS3",""
8502,-1.95586600272897,0.834131518696492,0.27967144977064,1.24260220671892,21,21,"PAX8-AS1;CD74;SLC5A3;MXD1;CWH43;RASSF3;FOS;TMEM176A;ATP8B1;CCDC71L;DGAT2;MELK;TRAPPC6B;CREB3L2;NAMPT;TRIM31;SH3BGRL2;LOC105379173;ZBTB42;G2E3;SLC44A3",""
8503,-1.49552108383715,0.86684569078196,0.261535616517821,1.2068400265501,21,21,"MX1;SCML1;C12ORF57;LZTS3;SYNC;TPX2;MT1F;RRM2;UBE2C;HMMR;PSMB8-AS1;SLC9D1;ZNF267;PPIL3;HLA-DMA;EPDR1;CUL5;TCEA3;RRP36;SMPDL3B;CD93",""
8504,-0.380335934545478,0.95543314800788,0.320954875888378,1.01113098363616,21,21,"PM20D2;FBXO32;MYADM;KANK2;HHEX;IL32;RPL22L1;SQOR;ASS1;BATF2;WARS2;FAM171A1;FAH;ADK;HLA-DMB;CYP3A5;FNTA;RGS2;NRGN;TMEM63C;SLCO4A1",""
8505,-1.92705918993245,0.822113024351277,0.295378649746635,0.804368345489978,21,21,"MRC1;ENPP2;H2BC12;STOM;LRRC17;SLC12A2;NPNT;ETHE1;SERPINA1;HMMR;ATL3;ZC3HAV1L;TMEM68;DNMT1;CLEC2B;GBP1;ST14;GOLGA8A;ZNF561;BRWD1;SYTL2",""
8506,-2.46467614312059,0.772056026223821,0.280817444964893,1.26100477328406,21,21,"RBM6;TIMP3;TMEM97;CTNNA1;PDZK1;GDF15;BIK;MAL2;APCDD1;RFTN1;GLCCI1;NEURL1B;POT1;AP5M1;ENTPD5;DPEP1;PNPT1;IGLV@;C10ORF88;ZNF506;MAF",""
8507,0.34211126550667,1.04203041672405,0.274066283357994,1.10959764370546,21,21,"WWTR1;IL1RN;GJA1;IL13RA1;NFIA;A2M;MALL;TDP2;H2BC12;SMTN;CLYBL;MCM2;SIGLEC10;CHMP2B;EGR1;TCEA3;SH3KBP1;S100A8;HHAT;ESM1;TMX1",""
8508,-3.05318775594097,0.778825996227238,0.30356482035837,1.16288446936768,21,21,"CNN1;NPNT;MYB;EBLN3P;REN;SNHG17;CKB;C1QBP;TPM2;FAM83B;DUT;PUDP;ZNF697;DCUN1D5;PTCH1;MMP3;LFNG;PCMTD1;LYSMD1;ESPN;MXD1",""
8509,-1.74367706521365,0.841843075476421,0.296889172862619,0.998646174111278,21,21,"PADI2;NR3C2;TIMP2;ARFGEF1;SATB1;SH3BGRL;MUC1;TMEM176B;LGALS1;NAT1;CBR3;SCARB1;PAK1;TCF3;ENC1;LRP4;MRPS28;PPP1R14D;P2RY2;RASGRF2;FA2H",""
8510,-1.05153655123272,0.894430480187744,0.249248008725954,1.23244770981705,21,21,"BHLHE41;GALNT6;FXYD3;NUDT4;P2RY1;MT1HL1;CXCR4;PAPSS2;PARM1;EFEMP2;ADGRA2;SLC5A6;BCL2L1;MVP;SGMS2;IFI6;PHYH;RARRES1;SEC31B;PLAAT2;TGM2",""
8511,-2.2994015164454,0.824090491041581,0.266987297246928,0.849838116971837,21,21,"HOXB3;GDA;GAS5;MYO5B;C5ORF46;ZMYND8;FAM13A;CD55;FOXQ1;MORC4;DDIAS;SLC35F5;LRIG2;ITPA;ATF3;HOPX;ABHD17C;SLC26A2;BLTP2;ZFYVE16;CYP2S1",""
8512,-1.49741166528507,0.868212744016147,0.273360839732516,0.716017861078681,21,21,"STMN3;CXCL9;COTL1;SULF2;MYBL1;TMEM54;ISG15;S100A16;CDH17;GAS6;CLMN;TMEM230;PRSS16;NCOR2;DDX60;AGR2;MCM2;CDH11;ATAT1;RBL1;PTGDS",""
8513,-2.42724610857814,0.795706633368498,0.294936317167888,1.24748582644795,21,21,"XDH;DPEP1;PDGFRA;ANO9;HHEX;UBE2S;ERO1A;GPRC5A;SLC26A2;ENPP4;DNAJC3;GRTP1;APOBR;SCAND1;MT1F;PTPRO;KLF10;LRP4;RPS6KL1;ATP6V0E1;PLEKHH1",""
8514,-1.12431350857694,0.90529583357254,0.252155736315032,0.88296389165491,21,21,"CXCL3;AGT;NRARP;GALNT7;FREM1;TXNIP;TNS1;MGAT5;IGKV1D-13;GAS6;LPXN;MCM2;SRFBP1;RPF2;PHLDA1;GBP3;CCNB2;PCCA;TRIM10;IGF2BP1;MECOM",""
8515,-2.47058000046541,0.793095656890156,0.272043545726882,1.12895138550794,21,21,"RARRES1;IL1R2;NRARP;MLH1;DAPP1;LAPTM5;PM20D2;PPP1R1B;CD55;HMOX1;MAP3K12;SLC9D1;BAG5;MAPRE1;HLA-DMB;DDC;MLXIP;ASPN;CYP11B2;SEPTIN7P13;NLRC5",""
8516,-1.45916205033096,0.878234216239842,0.290276436727512,0.869807511190725,21,21,"EHF;AZGP1;DKK3;EZR;NHLRC3;PCLAF;HOXB9;CDK1;CTHRC1;IAH1;UNK;UBE2L6;DCLRE1C;RRP1B;ARSL;QPCT;ADK;MUC5B;AASDH;ITK;LNX1",""
8517,-1.02234712531373,0.894927862265333,0.296762505179389,0.784259965811503,21,21,"IL1RN;HOPX;PLAUR;PANK1;P2RX7;EPS8L3;PALLD;MGAT5;CD24;RPP25;SEPTIN10;ETS1;GFM2;TMEM87A;RETREG1;IGHD;TMED3;HPGD;DCAF15;SLC16A2;C1ORF21",""
8518,-1.0103020227652,0.899595521696463,0.281379859920539,0.995234757042197,21,21,"TCIM;HSD11B2;LRATD2;GINS2;RTN1;TMEM176A;IGFBP5;SERPINE2;RNF43;SNAP23;TNFRSF10A;ITGA2;PTPRG;ARF3;MT1F;LINC02086;XIAP;IGHD;ANKRD13B;LINC00467;KHDRBS3",""
8519,-1.75986977215899,0.817206437970305,0.278052947434376,1.10416198154214,21,21,"IGK;RAB27B;ATP2C2;GMFB;KLHL5;HILPDA;RNF43;GUSBP11;CXCL1;TCEAL3;TBXAS1;LAMP1;KIF1C;MVP;KCTD12;EPDR1;VPS4B;SLC1A1;SALL2;DNAJC21;NID1",""
8520,-1.97012697054838,0.805838165884105,0.295117194479797,1.15531180257964,21,21,"GNE;DDX60;AUTS2;ANO9;IGFL2;HLA-DPB1;NEAT1;NNMT;MXRA5;GATAD1;MSANTD4;NAPRT;MAST4;RRP1B;STXBP1;HBB;PCCB;IGLV3-25;CAMK1;IMMP1L;STEAP2",""
8521,-0.677409881446789,0.906269727778429,0.304812054357764,1.04649541255851,21,21,"FGGY;PDGFC;BTN3A2;CES3;EFNA5;SLC38A1;CCN2;MYADM;MT1HL1;TP53INP1;RCN3;PUDP;PPIL4;IP6K2;C1QC;FBN1;REEP5;ADAMTS2;EIF3J-DT;CNOT7;NFKBIZ",""
8522,-2.98681612607739,0.723527587899299,0.294275976751039,0.936118970556964,21,21,"CXCL10;FGL2;ARGLU1;SINHCAF;CDC25A;HILPDA;PRNP;ANXA1;TMEM176A;FZD6;DDX3X;NRARP;SIGLEC10;SDC1;TIMP3;WWTR1;FAM91A1;TRIM29;CILK1;DDHD1;LXN",""
